Date,Bar Name,Brand Name,Demand (ml),Forecast (ml),Par Level (ml),Closing Inventory (ml),Order Quantity (ml),Lost Demand (ml),Stockout Day
2023-11-08,Johnson's Bar,Grey Goose,0.0,182.69285714285712,780,930.0,0.0,0.0,False
2023-11-09,Johnson's Bar,Grey Goose,0.0,111.10142857142857,630,930.0,0.0,0.0,False
2023-11-10,Johnson's Bar,Grey Goose,0.0,54.271428571428565,510,930.0,0.0,0.0,False
2023-11-11,Johnson's Bar,Grey Goose,0.0,54.271428571428565,510,930.0,0.0,0.0,False
2023-11-12,Johnson's Bar,Grey Goose,0.0,54.271428571428565,510,930.0,0.0,0.0,False
2023-11-13,Johnson's Bar,Grey Goose,0.0,0.0,420,930.0,0.0,0.0,False
2023-11-14,Johnson's Bar,Grey Goose,540.85,0.0,420,389.15,30.850000000000023,0.0,False
2023-11-15,Johnson's Bar,Grey Goose,0.0,77.26428571428572,570,389.15,150.0,0.0,False
2023-11-16,Johnson's Bar,Grey Goose,0.0,77.26428571428572,570,420.0,0.0,0.0,False
2023-11-17,Johnson's Bar,Grey Goose,533.5,77.26428571428572,570,36.5,533.5,0.0,False
2023-11-18,Johnson's Bar,Grey Goose,0.0,153.47857142857143,720,36.5,150.0,0.0,False
2023-11-19,Johnson's Bar,Grey Goose,0.0,153.47857142857143,720,570.0,0.0,0.0,False
2023-11-20,Johnson's Bar,Grey Goose,103.91,153.47857142857143,720,616.09,103.90999999999997,0.0,False
2023-11-21,Johnson's Bar,Grey Goose,0.0,168.32285714285715,750,616.09,30.0,0.0,False
2023-11-22,Johnson's Bar,Grey Goose,0.0,91.05857142857143,600,720.0,0.0,0.0,False
2023-11-23,Johnson's Bar,Grey Goose,0.0,91.05857142857143,600,750.0,0.0,0.0,False
2023-11-24,Johnson's Bar,Grey Goose,0.0,91.05857142857143,600,750.0,0.0,0.0,False
2023-11-25,Johnson's Bar,Grey Goose,0.0,14.844285714285714,450,750.0,0.0,0.0,False
2023-11-26,Johnson's Bar,Grey Goose,462.31,14.844285714285714,450,287.69,162.31,0.0,False
2023-11-27,Johnson's Bar,Grey Goose,0.0,80.88857142857144,570,287.69,120.0,0.0,False
2023-11-28,Johnson's Bar,Grey Goose,0.0,66.04428571428572,540,450.0,0.0,0.0,False
2023-11-29,Johnson's Bar,Grey Goose,0.0,66.04428571428572,540,570.0,0.0,0.0,False
2023-11-30,Johnson's Bar,Grey Goose,0.0,66.04428571428572,540,570.0,0.0,0.0,False
2023-12-01,Johnson's Bar,Grey Goose,0.0,66.04428571428572,540,570.0,0.0,0.0,False
2023-12-02,Johnson's Bar,Grey Goose,0.0,66.04428571428572,540,570.0,0.0,0.0,False
2023-12-03,Johnson's Bar,Grey Goose,0.0,66.04428571428572,540,570.0,0.0,0.0,False
2023-12-04,Johnson's Bar,Grey Goose,0.0,0.0,420,570.0,0.0,0.0,False
2023-12-05,Johnson's Bar,Grey Goose,0.0,0.0,420,570.0,0.0,0.0,False
2023-12-06,Johnson's Bar,Grey Goose,0.0,0.0,420,570.0,0.0,0.0,False
2023-12-07,Johnson's Bar,Grey Goose,0.0,0.0,420,570.0,0.0,0.0,False
2023-12-08,Johnson's Bar,Grey Goose,0.0,0.0,420,570.0,0.0,0.0,False
2023-12-09,Johnson's Bar,Grey Goose,199.4,0.0,420,370.6,49.39999999999998,0.0,False
2023-12-10,Johnson's Bar,Grey Goose,0.0,28.485714285714288,480,370.6,60.0,0.0,False
2023-12-11,Johnson's Bar,Grey Goose,0.0,28.485714285714288,480,420.0,0.0,0.0,False
2023-12-12,Johnson's Bar,Grey Goose,0.0,28.485714285714288,480,480.0,0.0,0.0,False
2023-12-13,Johnson's Bar,Grey Goose,0.0,28.485714285714288,480,480.0,0.0,0.0,False
2023-12-14,Johnson's Bar,Grey Goose,554.74,28.485714285714288,480,0.0,480.0,74.74000000000001,True
2023-12-15,Johnson's Bar,Grey Goose,0.0,107.73428571428572,630,0.0,150.0,0.0,False
2023-12-16,Johnson's Bar,Grey Goose,0.0,107.73428571428572,630,480.0,0.0,0.0,False
2023-12-17,Johnson's Bar,Grey Goose,350.14,79.24857142857142,570,279.86,290.14,0.0,False
2023-12-18,Johnson's Bar,Grey Goose,0.0,129.26857142857142,660,279.86,90.0,0.0,False
2023-12-19,Johnson's Bar,Grey Goose,0.0,129.26857142857142,660,570.0,0.0,0.0,False
2023-12-20,Johnson's Bar,Grey Goose,0.0,129.26857142857142,660,660.0,0.0,0.0,False
2023-12-21,Johnson's Bar,Grey Goose,0.0,129.26857142857142,660,660.0,0.0,0.0,False
2023-12-22,Johnson's Bar,Grey Goose,0.0,50.019999999999996,510,660.0,0.0,0.0,False
2023-12-23,Johnson's Bar,Grey Goose,0.0,50.019999999999996,510,660.0,0.0,0.0,False
2023-12-24,Johnson's Bar,Grey Goose,0.0,50.019999999999996,510,660.0,0.0,0.0,False
2023-12-25,Johnson's Bar,Grey Goose,0.0,0.0,420,660.0,0.0,0.0,False
2023-12-26,Johnson's Bar,Grey Goose,0.0,0.0,420,660.0,0.0,0.0,False
2023-12-27,Johnson's Bar,Grey Goose,0.0,0.0,420,660.0,0.0,0.0,False
2023-12-28,Johnson's Bar,Grey Goose,161.73,0.0,420,498.27,0.0,0.0,False
2023-12-29,Johnson's Bar,Grey Goose,584.81,23.104285714285712,450,0.0,450.0,86.53999999999996,True
2023-12-30,Johnson's Bar,Grey Goose,439.48,106.64857142857143,630,0.0,180.0,439.48,True
2023-12-31,Johnson's Bar,Grey Goose,0.0,169.43142857142857,750,450.0,120.0,0.0,False
2024-01-01,Johnson's Bar,Grey Goose,543.73,169.43142857142857,750,86.26999999999998,543.73,0.0,False
2023-10-21,Johnson's Bar,Heineken,326.71,34.18857142857143,390,63.29000000000002,326.71,0.0,False
2023-10-22,Johnson's Bar,Heineken,0.0,80.86142857142856,480,63.29000000000002,90.0,0.0,False
2023-10-23,Johnson's Bar,Heineken,0.0,80.86142857142856,480,390.0,0.0,0.0,False
2023-10-24,Johnson's Bar,Heineken,0.0,80.86142857142856,480,480.0,0.0,0.0,False
2023-10-25,Johnson's Bar,Heineken,492.05,80.86142857142856,480,0.0,480.0,12.050000000000011,True
2023-10-26,Johnson's Bar,Heineken,0.0,116.96571428571428,570,0.0,90.0,0.0,False
2023-10-27,Johnson's Bar,Heineken,0.0,116.96571428571428,570,480.0,0.0,0.0,False
2023-10-28,Johnson's Bar,Heineken,0.0,116.96571428571428,570,570.0,0.0,0.0,False
2023-10-29,Johnson's Bar,Heineken,0.0,70.29285714285714,480,570.0,0.0,0.0,False
2023-10-30,Johnson's Bar,Heineken,233.23,70.29285714285714,480,336.77,143.23000000000002,0.0,False
2023-10-31,Johnson's Bar,Heineken,347.48,103.61142857142856,540,0.0,396.77,10.710000000000036,True
2023-11-01,Johnson's Bar,Heineken,0.0,153.25142857142856,630,143.23000000000002,90.0,0.0,False
2023-11-02,Johnson's Bar,Heineken,0.0,82.95857142857143,510,540.0,0.0,0.0,False
2023-11-03,Johnson's Bar,Heineken,0.0,82.95857142857143,510,630.0,0.0,0.0,False
2023-11-04,Johnson's Bar,Heineken,356.8,82.95857142857143,510,273.2,236.8,0.0,False
2023-11-05,Johnson's Bar,Heineken,0.0,133.93,600,273.2,90.0,0.0,False
2023-11-06,Johnson's Bar,Heineken,0.0,133.93,600,510.0,0.0,0.0,False
2023-11-07,Johnson's Bar,Heineken,0.0,100.61142857142856,540,600.0,0.0,0.0,False
2023-11-08,Johnson's Bar,Heineken,0.0,50.971428571428575,420,600.0,0.0,0.0,False
2023-11-09,Johnson's Bar,Heineken,0.0,50.971428571428575,420,600.0,0.0,0.0,False
2023-11-10,Johnson's Bar,Heineken,0.0,50.971428571428575,420,600.0,0.0,0.0,False
2023-11-11,Johnson's Bar,Heineken,457.05,50.971428571428575,420,142.95,277.05,0.0,False
2023-11-12,Johnson's Bar,Heineken,321.93,65.29285714285714,450,0.0,172.95,178.98000000000002,True
2023-11-13,Johnson's Bar,Heineken,0.0,111.28285714285714,540,277.05,90.0,0.0,False
2023-11-14,Johnson's Bar,Heineken,0.0,111.28285714285714,540,450.0,0.0,0.0,False
2023-11-15,Johnson's Bar,Heineken,423.32,111.28285714285714,540,116.68,423.32,0.0,False
2023-11-16,Johnson's Bar,Heineken,0.0,171.75714285714284,660,116.68,120.0,0.0,False
2023-11-17,Johnson's Bar,Heineken,0.0,171.75714285714284,660,540.0,0.0,0.0,False
2023-11-18,Johnson's Bar,Heineken,0.0,171.75714285714284,660,660.0,0.0,0.0,False
2023-11-19,Johnson's Bar,Heineken,0.0,106.46428571428571,540,660.0,0.0,0.0,False
2023-11-20,Johnson's Bar,Heineken,0.0,60.47428571428571,450,660.0,0.0,0.0,False
2023-11-21,Johnson's Bar,Heineken,0.0,60.47428571428571,450,660.0,0.0,0.0,False
2023-11-22,Johnson's Bar,Heineken,0.0,60.47428571428571,450,660.0,0.0,0.0,False
2023-11-23,Johnson's Bar,Heineken,0.0,0.0,330,660.0,0.0,0.0,False
2023-11-24,Johnson's Bar,Heineken,0.0,0.0,330,660.0,0.0,0.0,False
2023-11-25,Johnson's Bar,Heineken,0.0,0.0,330,660.0,0.0,0.0,False
2023-11-26,Johnson's Bar,Heineken,0.0,0.0,330,660.0,0.0,0.0,False
2023-11-27,Johnson's Bar,Heineken,0.0,0.0,330,660.0,0.0,0.0,False
2023-11-28,Johnson's Bar,Heineken,0.0,0.0,330,660.0,0.0,0.0,False
2023-11-29,Johnson's Bar,Heineken,0.0,0.0,330,660.0,0.0,0.0,False
2023-11-30,Johnson's Bar,Heineken,599.08,0.0,330,60.91999999999996,269.08000000000004,0.0,False
2023-12-01,Johnson's Bar,Heineken,0.0,85.58285714285715,510,60.91999999999996,180.0,0.0,False
2023-12-02,Johnson's Bar,Heineken,0.0,85.58285714285715,510,330.0,0.0,0.0,False
2023-12-03,Johnson's Bar,Heineken,0.0,85.58285714285715,510,510.0,0.0,0.0,False
2023-12-04,Johnson's Bar,Heineken,0.0,85.58285714285715,510,510.0,0.0,0.0,False
2023-12-05,Johnson's Bar,Heineken,0.0,85.58285714285715,510,510.0,0.0,0.0,False
2023-12-06,Johnson's Bar,Heineken,134.35,85.58285714285715,510,375.65,134.35000000000002,0.0,False
2023-12-07,Johnson's Bar,Heineken,0.0,104.7757142857143,540,375.65,30.0,0.0,False
2023-12-08,Johnson's Bar,Heineken,0.0,19.192857142857143,360,510.0,0.0,0.0,False
2023-12-09,Johnson's Bar,Heineken,0.0,19.192857142857143,360,540.0,0.0,0.0,False
2023-12-10,Johnson's Bar,Heineken,0.0,19.192857142857143,360,540.0,0.0,0.0,False
2023-12-11,Johnson's Bar,Heineken,0.0,19.192857142857143,360,540.0,0.0,0.0,False
2023-12-12,Johnson's Bar,Heineken,0.0,19.192857142857143,360,540.0,0.0,0.0,False
2023-12-13,Johnson's Bar,Heineken,0.0,19.192857142857143,360,540.0,0.0,0.0,False
2023-12-14,Johnson's Bar,Heineken,0.0,0.0,330,540.0,0.0,0.0,False
2023-12-15,Johnson's Bar,Heineken,173.61,0.0,330,366.39,0.0,0.0,False
2023-12-16,Johnson's Bar,Heineken,0.0,24.801428571428573,390,366.39,23.610000000000014,0.0,False
2023-12-17,Johnson's Bar,Heineken,227.7,24.801428571428573,390,138.69,227.7,0.0,False
2023-12-18,Johnson's Bar,Heineken,0.0,57.33,450,162.3,60.0,0.0,False
2023-12-19,Johnson's Bar,Heineken,0.0,57.33,450,390.0,0.0,0.0,False
2023-12-20,Johnson's Bar,Heineken,510.43,57.33,450,0.0,450.0,60.43000000000001,True
2023-12-21,Johnson's Bar,Heineken,0.0,130.24857142857144,600,0.0,150.0,0.0,False
2023-12-22,Johnson's Bar,Heineken,0.0,130.24857142857144,600,450.0,0.0,0.0,False
2023-12-23,Johnson's Bar,Heineken,0.0,105.44714285714285,540,600.0,0.0,0.0,False
2023-12-24,Johnson's Bar,Heineken,497.3,105.44714285714285,540,102.69999999999999,437.3,0.0,False
2023-12-25,Johnson's Bar,Heineken,0.0,143.96142857142857,630,102.69999999999999,90.0,0.0,False
2023-12-26,Johnson's Bar,Heineken,0.0,143.96142857142857,630,540.0,0.0,0.0,False
2023-12-27,Johnson's Bar,Heineken,0.0,143.96142857142857,630,630.0,0.0,0.0,False
2023-12-28,Johnson's Bar,Heineken,0.0,71.04285714285714,480,630.0,0.0,0.0,False
2023-12-29,Johnson's Bar,Heineken,522.49,71.04285714285714,480,107.50999999999999,372.49,0.0,False
2023-12-30,Johnson's Bar,Heineken,0.0,145.68428571428572,630,107.50999999999999,150.0,0.0,False
2023-12-31,Johnson's Bar,Heineken,0.0,145.68428571428572,630,480.0,0.0,0.0,False
2024-01-01,Johnson's Bar,Heineken,0.0,74.64142857142858,480,630.0,0.0,0.0,False
2023-10-21,Johnson's Bar,Jack Daniels,0.0,61.62571428571429,480,480.0,0.0,0.0,False
2023-10-22,Johnson's Bar,Jack Daniels,0.0,61.62571428571429,480,480.0,0.0,0.0,False
2023-10-23,Johnson's Bar,Jack Daniels,0.0,61.62571428571429,480,480.0,0.0,0.0,False
2023-10-24,Johnson's Bar,Jack Daniels,0.0,0.0,360,480.0,0.0,0.0,False
2023-10-25,Johnson's Bar,Jack Daniels,0.0,0.0,360,480.0,0.0,0.0,False
2023-10-26,Johnson's Bar,Jack Daniels,517.12,0.0,360,0.0,360.0,37.120000000000005,True
2023-10-27,Johnson's Bar,Jack Daniels,0.0,73.87428571428572,510,0.0,150.0,0.0,False
2023-10-28,Johnson's Bar,Jack Daniels,0.0,73.87428571428572,510,360.0,0.0,0.0,False
2023-10-29,Johnson's Bar,Jack Daniels,0.0,73.87428571428572,510,510.0,0.0,0.0,False
2023-10-30,Johnson's Bar,Jack Daniels,432.54,73.87428571428572,510,77.45999999999998,432.54,0.0,False
2023-10-31,Johnson's Bar,Jack Daniels,0.0,135.6657142857143,630,77.45999999999998,120.0,0.0,False
2023-11-01,Johnson's Bar,Jack Daniels,0.0,135.6657142857143,630,510.0,0.0,0.0,False
2023-11-02,Johnson's Bar,Jack Daniels,0.0,135.6657142857143,630,630.0,0.0,0.0,False
2023-11-03,Johnson's Bar,Jack Daniels,0.0,61.791428571428575,480,630.0,0.0,0.0,False
2023-11-04,Johnson's Bar,Jack Daniels,0.0,61.791428571428575,480,630.0,0.0,0.0,False
2023-11-05,Johnson's Bar,Jack Daniels,0.0,61.791428571428575,480,630.0,0.0,0.0,False
2023-11-06,Johnson's Bar,Jack Daniels,0.0,61.791428571428575,480,630.0,0.0,0.0,False
2023-11-07,Johnson's Bar,Jack Daniels,0.0,0.0,360,630.0,0.0,0.0,False
2023-11-08,Johnson's Bar,Jack Daniels,0.0,0.0,360,630.0,0.0,0.0,False
2023-11-09,Johnson's Bar,Jack Daniels,288.36,0.0,360,341.64,18.360000000000014,0.0,False
2023-11-10,Johnson's Bar,Jack Daniels,0.0,41.19428571428572,450,341.64,90.0,0.0,False
2023-11-11,Johnson's Bar,Jack Daniels,0.0,41.19428571428572,450,360.0,0.0,0.0,False
2023-11-12,Johnson's Bar,Jack Daniels,0.0,41.19428571428572,450,450.0,0.0,0.0,False
2023-11-13,Johnson's Bar,Jack Daniels,0.0,41.19428571428572,450,450.0,0.0,0.0,False
2023-11-14,Johnson's Bar,Jack Daniels,0.0,41.19428571428572,450,450.0,0.0,0.0,False
2023-11-15,Johnson's Bar,Jack Daniels,0.0,41.19428571428572,450,450.0,0.0,0.0,False
2023-11-16,Johnson's Bar,Jack Daniels,0.0,41.19428571428572,450,450.0,0.0,0.0,False
2023-11-17,Johnson's Bar,Jack Daniels,0.0,0.0,360,450.0,0.0,0.0,False
2023-11-18,Johnson's Bar,Jack Daniels,0.0,0.0,360,450.0,0.0,0.0,False
2023-11-19,Johnson's Bar,Jack Daniels,0.0,0.0,360,450.0,0.0,0.0,False
2023-11-20,Johnson's Bar,Jack Daniels,0.0,0.0,360,450.0,0.0,0.0,False
2023-11-21,Johnson's Bar,Jack Daniels,0.0,0.0,360,450.0,0.0,0.0,False
2023-11-22,Johnson's Bar,Jack Daniels,0.0,0.0,360,450.0,0.0,0.0,False
2023-11-23,Johnson's Bar,Jack Daniels,0.0,0.0,360,450.0,0.0,0.0,False
2023-11-24,Johnson's Bar,Jack Daniels,0.0,0.0,360,450.0,0.0,0.0,False
2023-11-25,Johnson's Bar,Jack Daniels,0.0,0.0,360,450.0,0.0,0.0,False
2023-11-26,Johnson's Bar,Jack Daniels,0.0,0.0,360,450.0,0.0,0.0,False
2023-11-27,Johnson's Bar,Jack Daniels,0.0,0.0,360,450.0,0.0,0.0,False
2023-11-28,Johnson's Bar,Jack Daniels,0.0,0.0,360,450.0,0.0,0.0,False
2023-11-29,Johnson's Bar,Jack Daniels,495.93,0.0,360,0.0,360.0,45.93000000000001,True
2023-11-30,Johnson's Bar,Jack Daniels,0.0,70.84714285714286,510,0.0,150.0,0.0,False
2023-12-01,Johnson's Bar,Jack Daniels,0.0,70.84714285714286,510,360.0,0.0,0.0,False
2023-12-02,Johnson's Bar,Jack Daniels,0.0,70.84714285714286,510,510.0,0.0,0.0,False
2023-12-03,Johnson's Bar,Jack Daniels,0.0,70.84714285714286,510,510.0,0.0,0.0,False
2023-12-04,Johnson's Bar,Jack Daniels,183.93,70.84714285714286,510,326.07,183.93,0.0,False
2023-12-05,Johnson's Bar,Jack Daniels,279.2,97.12285714285714,570,46.870000000000005,339.2,0.0,False
2023-12-06,Johnson's Bar,Jack Daniels,0.0,137.00857142857143,630,230.8,60.0,0.0,False
2023-12-07,Johnson's Bar,Jack Daniels,0.0,66.16142857142857,510,570.0,0.0,0.0,False
2023-12-08,Johnson's Bar,Jack Daniels,0.0,66.16142857142857,510,630.0,0.0,0.0,False
2023-12-09,Johnson's Bar,Jack Daniels,0.0,66.16142857142857,510,630.0,0.0,0.0,False
2023-12-10,Johnson's Bar,Jack Daniels,0.0,66.16142857142857,510,630.0,0.0,0.0,False
2023-12-11,Johnson's Bar,Jack Daniels,0.0,66.16142857142857,510,630.0,0.0,0.0,False
2023-12-12,Johnson's Bar,Jack Daniels,0.0,39.885714285714286,450,630.0,0.0,0.0,False
2023-12-13,Johnson's Bar,Jack Daniels,0.0,0.0,360,630.0,0.0,0.0,False
2023-12-14,Johnson's Bar,Jack Daniels,0.0,0.0,360,630.0,0.0,0.0,False
2023-12-15,Johnson's Bar,Jack Daniels,0.0,0.0,360,630.0,0.0,0.0,False
2023-12-16,Johnson's Bar,Jack Daniels,0.0,0.0,360,630.0,0.0,0.0,False
2023-12-17,Johnson's Bar,Jack Daniels,0.0,0.0,360,630.0,0.0,0.0,False
2023-12-18,Johnson's Bar,Jack Daniels,594.99,0.0,360,35.00999999999999,324.99,0.0,False
2023-12-19,Johnson's Bar,Jack Daniels,0.0,84.99857142857142,540,35.00999999999999,180.0,0.0,False
2023-12-20,Johnson's Bar,Jack Daniels,0.0,84.99857142857142,540,360.0,0.0,0.0,False
2023-12-21,Johnson's Bar,Jack Daniels,0.0,84.99857142857142,540,540.0,0.0,0.0,False
2023-12-22,Johnson's Bar,Jack Daniels,151.35,84.99857142857142,540,388.65,151.35000000000002,0.0,False
2023-12-23,Johnson's Bar,Jack Daniels,0.0,106.62,570,388.65,30.0,0.0,False
2023-12-24,Johnson's Bar,Jack Daniels,0.0,106.62,570,540.0,0.0,0.0,False
2023-12-25,Johnson's Bar,Jack Daniels,0.0,106.62,570,570.0,0.0,0.0,False
2023-12-26,Johnson's Bar,Jack Daniels,551.68,21.62142857142857,420,18.32000000000005,401.67999999999995,0.0,False
2023-12-27,Johnson's Bar,Jack Daniels,0.0,100.43285714285715,570,18.32000000000005,150.0,0.0,False
2023-12-28,Johnson's Bar,Jack Daniels,0.0,100.43285714285715,570,420.0,0.0,0.0,False
2023-12-29,Johnson's Bar,Jack Daniels,338.71,100.43285714285715,570,231.29000000000002,338.71,0.0,False
2023-12-30,Johnson's Bar,Jack Daniels,0.0,127.19857142857141,630,231.29000000000002,60.0,0.0,False
2023-12-31,Johnson's Bar,Jack Daniels,0.0,127.19857142857141,630,570.0,0.0,0.0,False
2024-01-01,Johnson's Bar,Jack Daniels,0.0,127.19857142857141,630,630.0,0.0,0.0,False
2023-10-21,Johnson's Bar,Jameson,0.0,0.0,300,300.0,0.0,0.0,False
2023-10-22,Johnson's Bar,Jameson,0.0,0.0,300,300.0,0.0,0.0,False
2023-10-23,Johnson's Bar,Jameson,0.0,0.0,300,300.0,0.0,0.0,False
2023-10-24,Johnson's Bar,Jameson,0.0,0.0,300,300.0,0.0,0.0,False
2023-10-25,Johnson's Bar,Jameson,0.0,0.0,300,300.0,0.0,0.0,False
2023-10-26,Johnson's Bar,Jameson,0.0,0.0,300,300.0,0.0,0.0,False
2023-10-27,Johnson's Bar,Jameson,0.0,0.0,300,300.0,0.0,0.0,False
2023-10-28,Johnson's Bar,Jameson,0.0,0.0,300,300.0,0.0,0.0,False
2023-10-29,Johnson's Bar,Jameson,0.0,0.0,300,300.0,0.0,0.0,False
2023-10-30,Johnson's Bar,Jameson,0.0,0.0,300,300.0,0.0,0.0,False
2023-10-31,Johnson's Bar,Jameson,0.0,0.0,300,300.0,0.0,0.0,False
2023-11-01,Johnson's Bar,Jameson,0.0,0.0,300,300.0,0.0,0.0,False
2023-11-02,Johnson's Bar,Jameson,0.0,0.0,300,300.0,0.0,0.0,False
2023-11-03,Johnson's Bar,Jameson,0.0,0.0,300,300.0,0.0,0.0,False
2023-11-04,Johnson's Bar,Jameson,120.84,0.0,300,179.16,120.84,0.0,False
2023-11-05,Johnson's Bar,Jameson,0.0,17.262857142857143,330,179.16,30.0,0.0,False
2023-11-06,Johnson's Bar,Jameson,0.0,17.262857142857143,330,300.0,0.0,0.0,False
2023-11-07,Johnson's Bar,Jameson,218.16,17.262857142857143,330,111.84,218.16,0.0,False
2023-11-08,Johnson's Bar,Jameson,485.34,48.42857142857143,420,0.0,201.84,373.5,True
2023-11-09,Johnson's Bar,Jameson,0.0,117.76285714285713,540,218.16,120.0,0.0,False
2023-11-10,Johnson's Bar,Jameson,294.01,117.76285714285713,540,125.99000000000001,294.01,0.0,False
2023-11-11,Johnson's Bar,Jameson,0.0,159.7642857142857,630,245.99,90.0,0.0,False
2023-11-12,Johnson's Bar,Jameson,0.0,142.50142857142856,600,540.0,0.0,0.0,False
2023-11-13,Johnson's Bar,Jameson,0.0,142.50142857142856,600,630.0,0.0,0.0,False
2023-11-14,Johnson's Bar,Jameson,150.44,142.50142857142856,600,479.56,120.44,0.0,False
2023-11-15,Johnson's Bar,Jameson,105.49,132.82714285714286,570,374.07,75.49000000000001,0.0,False
2023-11-16,Johnson's Bar,Jameson,0.0,78.56285714285714,480,494.51,0.0,0.0,False
2023-11-17,Johnson's Bar,Jameson,223.34,78.56285714285714,480,346.65999999999997,133.34000000000003,0.0,False
2023-11-18,Johnson's Bar,Jameson,0.0,68.46714285714286,450,346.65999999999997,0.0,0.0,False
2023-11-19,Johnson's Bar,Jameson,0.0,68.46714285714286,450,480.0,0.0,0.0,False
2023-11-20,Johnson's Bar,Jameson,0.0,68.46714285714286,450,480.0,0.0,0.0,False
2023-11-21,Johnson's Bar,Jameson,0.0,68.46714285714286,450,480.0,0.0,0.0,False
2023-11-22,Johnson's Bar,Jameson,378.84,46.97571428571428,390,101.16000000000003,288.84,0.0,False
2023-11-23,Johnson's Bar,Jameson,0.0,86.02571428571427,480,101.16000000000003,90.0,0.0,False
2023-11-24,Johnson's Bar,Jameson,0.0,86.02571428571427,480,390.0,0.0,0.0,False
2023-11-25,Johnson's Bar,Jameson,0.0,54.12,420,480.0,0.0,0.0,False
2023-11-26,Johnson's Bar,Jameson,0.0,54.12,420,480.0,0.0,0.0,False
2023-11-27,Johnson's Bar,Jameson,0.0,54.12,420,480.0,0.0,0.0,False
2023-11-28,Johnson's Bar,Jameson,0.0,54.12,420,480.0,0.0,0.0,False
2023-11-29,Johnson's Bar,Jameson,0.0,54.12,420,480.0,0.0,0.0,False
2023-11-30,Johnson's Bar,Jameson,563.25,0.0,300,0.0,300.0,83.25,True
2023-12-01,Johnson's Bar,Jameson,0.0,80.46428571428571,480,0.0,180.0,0.0,False
2023-12-02,Johnson's Bar,Jameson,0.0,80.46428571428571,480,300.0,0.0,0.0,False
2023-12-03,Johnson's Bar,Jameson,0.0,80.46428571428571,480,480.0,0.0,0.0,False
2023-12-04,Johnson's Bar,Jameson,0.0,80.46428571428571,480,480.0,0.0,0.0,False
2023-12-05,Johnson's Bar,Jameson,0.0,80.46428571428571,480,480.0,0.0,0.0,False
2023-12-06,Johnson's Bar,Jameson,0.0,80.46428571428571,480,480.0,0.0,0.0,False
2023-12-07,Johnson's Bar,Jameson,0.0,80.46428571428571,480,480.0,0.0,0.0,False
2023-12-08,Johnson's Bar,Jameson,0.0,0.0,300,480.0,0.0,0.0,False
2023-12-09,Johnson's Bar,Jameson,0.0,0.0,300,480.0,0.0,0.0,False
2023-12-10,Johnson's Bar,Jameson,0.0,0.0,300,480.0,0.0,0.0,False
2023-12-11,Johnson's Bar,Jameson,0.0,0.0,300,480.0,0.0,0.0,False
2023-12-12,Johnson's Bar,Jameson,0.0,0.0,300,480.0,0.0,0.0,False
2023-12-13,Johnson's Bar,Jameson,0.0,0.0,300,480.0,0.0,0.0,False
2023-12-14,Johnson's Bar,Jameson,126.67,0.0,300,353.33,0.0,0.0,False
2023-12-15,Johnson's Bar,Jameson,0.0,18.095714285714287,360,353.33,6.670000000000016,0.0,False
2023-12-16,Johnson's Bar,Jameson,0.0,18.095714285714287,360,353.33,0.0,0.0,False
2023-12-17,Johnson's Bar,Jameson,0.0,18.095714285714287,360,360.0,0.0,0.0,False
2023-12-18,Johnson's Bar,Jameson,0.0,18.095714285714287,360,360.0,0.0,0.0,False
2023-12-19,Johnson's Bar,Jameson,130.75,18.095714285714287,360,229.25,130.75,0.0,False
2023-12-20,Johnson's Bar,Jameson,0.0,36.77428571428572,390,229.25,30.0,0.0,False
2023-12-21,Johnson's Bar,Jameson,0.0,36.77428571428572,390,360.0,0.0,0.0,False
2023-12-22,Johnson's Bar,Jameson,0.0,18.678571428571427,360,390.0,0.0,0.0,False
2023-12-23,Johnson's Bar,Jameson,0.0,18.678571428571427,360,390.0,0.0,0.0,False
2023-12-24,Johnson's Bar,Jameson,506.03,18.678571428571427,360,0.0,360.0,116.02999999999997,True
2023-12-25,Johnson's Bar,Jameson,0.0,90.96857142857142,480,0.0,120.0,0.0,False
2023-12-26,Johnson's Bar,Jameson,0.0,90.96857142857142,480,360.0,0.0,0.0,False
2023-12-27,Johnson's Bar,Jameson,121.89,72.28999999999999,450,358.11,91.88999999999999,0.0,False
2023-12-28,Johnson's Bar,Jameson,0.0,89.70285714285714,480,358.11,30.0,0.0,False
2023-12-29,Johnson's Bar,Jameson,0.0,89.70285714285714,480,450.0,0.0,0.0,False
2023-12-30,Johnson's Bar,Jameson,0.0,89.70285714285714,480,480.0,0.0,0.0,False
2023-12-31,Johnson's Bar,Jameson,0.0,89.70285714285714,480,480.0,0.0,0.0,False
2024-01-01,Johnson's Bar,Jameson,0.0,17.412857142857142,330,480.0,0.0,0.0,False
2023-10-21,Johnson's Bar,Jim Beam,0.0,59.730000000000004,450,450.0,0.0,0.0,False
2023-10-22,Johnson's Bar,Jim Beam,0.0,64.25625,450,450.0,0.0,0.0,False
2023-10-23,Johnson's Bar,Jim Beam,0.0,0.0,330,450.0,0.0,0.0,False
2023-10-24,Johnson's Bar,Jim Beam,104.64,0.0,330,345.36,0.0,0.0,False
2023-10-25,Johnson's Bar,Jim Beam,0.0,111.81375,540,345.36,194.64,0.0,False
2023-10-26,Johnson's Bar,Jim Beam,0.0,62.86625,450,345.36,0.0,0.0,False
